index,216,214,215,212,213,210,211,165,133,132,131,130,137,136,135,134,139,138,166,24,25,26,27,20,21,22,23,160,28,29,161,0,4,8,163,119,120,121,122,123,124,125,126,127,128,129,167,118,59,58,55,54,57,56,51,50,53,52,164,201,199,179,200,195,194,197,178,191,190,193,192,115,114,88,89,111,110,113,112,82,83,80,81,86,87,84,85,198,206,3,177,7,108,109,102,103,100,101,106,107,104,105,39,38,33,32,31,30,37,36,35,34,205,176,60,61,62,63,64,65,66,67,68,69,175,174,173,172,171,170,203,181,182,183,180,2,162,187,184,6,186,188,189,202,196,185,99,98,168,169,91,90,93,92,95,94,97,96,11,10,13,12,15,14,17,16,19,18,117,116,204,151,150,153,152,155,154,157,156,159,158,207,48,49,46,47,44,45,42,43,40,41,1,5,9,146,147,144,145,142,143,140,141,209,208,148,149,77,76,75,74,73,72,71,70,79,78
2015-09-19,;90.0;,;0.0;,;114.0;,;0.0;,;84.0;,;0.0;,;0.0;,;0.0;,;561.0;,;1084.0;,;311.0;,;1772.0;,;0.0;,;913.0;,;382.0;,;1373.0;,;0.0;,;0.0;,;0.0;,;3168.0;,;2676.0;,;0.0;,;757.0;,;0.0;,;0.0;,;0.0;,;3808.0;,;75.0;,;0.0;,;0.0;,;0.0;,;16490.0;,;859.0;,;680.0;,;0.0;,;1331.0;,;0.0;,;0.0;,;0.0;,;0.0;,;170.0;,;806.0;,;631.0;,;769.0;,;3454.0;,;313.0;,;0.0;,;1270.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;39.0;,;0.0;,;587.0;,;0.0;,;0.0;,;0.0;,;2150.0;,;765.0;,;0.0;,;90.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;39.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;192.0;,;0.0;,;3556.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5719.0;,;3085.0;,;1068.0;,;0.0;,;0.0;,;139.0;,;0.0;,;3.0;,;0.0;,;0.0;,;1649.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;888.0;,;43.0;,;0.0;,;0.0;,;296.0;,;2157.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6983.0;,;1155.0;,;176.0;,;0.0;,;0.0;,;0.0;,;868.0;,;0.0;,;1794.0;,;29.0;,;0.0;,;0.0;,;0.0;,;0.0;,;67.0;,;0.0;,;3580.0;,;0.0;,;0.0;,;0.0;,;0.0;,;632.0;,;2151.0;,;0.0;,;1464.0;,;722.0;,;462.0;,;0.0;,;0.0;,;0.0;,;165.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;638.0;,;39.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;215.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;665.0;,;0.0;,;431.0;,;4086.0;,;6131.0;,;315.0;,;0.0;,;20.0;,;115.0;,;0.0;,;0.0;,;2145.0;,;0.0;,;2237.0;,;0.0;,;0.0;,;0.0;,;0.0;,;630.0;,;0.0;,;0.0;,;0.0;,;1450.0;,;0.0;,;0.0;,;412.0;,;34.0;,;0.0;
2015-09-20,;89.0;,;0.0;,;113.0;,;0.0;,;79.0;,;0.0;,;0.0;,;0.0;,;556.0;,;1073.0;,;289.0;,;1752.0;,;0.0;,;903.0;,;378.0;,;1360.0;,;0.0;,;0.0;,;0.0;,;3066.0;,;2593.0;,;0.0;,;719.0;,;0.0;,;0.0;,;0.0;,;3712.0;,;70.0;,;0.0;,;0.0;,;0.0;,;16325.0;,;849.0;,;662.0;,;0.0;,;1318.0;,;0.0;,;0.0;,;0.0;,;0.0;,;169.0;,;795.0;,;504.0;,;754.0;,;3415.0;,;310.0;,;0.0;,;1280.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;581.0;,;0.0;,;0.0;,;0.0;,;2121.0;,;752.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;38.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;183.0;,;0.0;,;3525.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5666.0;,;3059.0;,;1053.0;,;0.0;,;0.0;,;138.0;,;0.0;,;3.0;,;0.0;,;0.0;,;1631.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;885.0;,;42.0;,;0.0;,;0.0;,;277.0;,;2135.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6922.0;,;1144.0;,;160.0;,;0.0;,;0.0;,;0.0;,;840.0;,;0.0;,;1758.0;,;29.0;,;0.0;,;0.0;,;0.0;,;0.0;,;67.0;,;0.0;,;3527.0;,;0.0;,;0.0;,;0.0;,;0.0;,;616.0;,;2132.0;,;0.0;,;1236.0;,;715.0;,;456.0;,;0.0;,;114.0;,;0.0;,;162.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;617.0;,;33.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;212.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;659.0;,;0.0;,;424.0;,;4095.0;,;6018.0;,;311.0;,;0.0;,;18.0;,;114.0;,;0.0;,;0.0;,;2116.0;,;0.0;,;2207.0;,;0.0;,;0.0;,;0.0;,;0.0;,;625.0;,;0.0;,;0.0;,;0.0;,;1438.0;,;0.0;,;0.0;,;407.0;,;34.0;,;0.0;
2015-09-21,;88.0;,;0.0;,;112.0;,;0.0;,;72.0;,;0.0;,;0.0;,;0.0;,;651.0;,;1249.0;,;258.0;,;1728.0;,;0.0;,;975.0;,;373.0;,;1475.0;,;0.0;,;0.0;,;0.0;,;2933.0;,;2462.0;,;0.0;,;666.0;,;0.0;,;0.0;,;0.0;,;4465.0;,;64.0;,;0.0;,;0.0;,;0.0;,;16519.0;,;838.0;,;640.0;,;0.0;,;1303.0;,;0.0;,;0.0;,;0.0;,;0.0;,;167.0;,;925.0;,;261.0;,;832.0;,;3369.0;,;365.0;,;0.0;,;1291.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;599.0;,;0.0;,;0.0;,;0.0;,;2176.0;,;743.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;38.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;172.0;,;0.0;,;3489.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;494.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5940.0;,;3029.0;,;1102.0;,;0.0;,;0.0;,;136.0;,;0.0;,;2.0;,;0.0;,;0.0;,;1730.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;875.0;,;41.0;,;0.0;,;0.0;,;441.0;,;2244.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7012.0;,;1131.0;,;135.0;,;0.0;,;0.0;,;0.0;,;1038.0;,;0.0;,;1925.0;,;29.0;,;0.0;,;0.0;,;0.0;,;0.0;,;66.0;,;0.0;,;3462.0;,;0.0;,;0.0;,;0.0;,;0.0;,;597.0;,;2165.0;,;0.0;,;843.0;,;707.0;,;448.0;,;0.0;,;113.0;,;0.0;,;158.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;599.0;,;22.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;208.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;691.0;,;1030.0;,;415.0;,;4057.0;,;6431.0;,;307.0;,;0.0;,;15.0;,;113.0;,;0.0;,;0.0;,;2082.0;,;0.0;,;2177.0;,;0.0;,;0.0;,;0.0;,;0.0;,;618.0;,;0.0;,;0.0;,;0.0;,;1424.0;,;0.0;,;0.0;,;400.0;,;34.0;,;0.0;
2015-09-22,;87.0;,;0.0;,;110.0;,;0.0;,;61.0;,;0.0;,;0.0;,;0.0;,;670.0;,;1278.0;,;207.0;,;1832.0;,;0.0;,;967.0;,;415.0;,;1513.0;,;0.0;,;0.0;,;0.0;,;2755.0;,;2207.0;,;0.0;,;588.0;,;0.0;,;0.0;,;0.0;,;4550.0;,;54.0;,;0.0;,;0.0;,;0.0;,;16888.0;,;824.0;,;611.0;,;0.0;,;1284.0;,;0.0;,;0.0;,;0.0;,;0.0;,;165.0;,;917.0;,;0.0;,;879.0;,;3313.0;,;380.0;,;0.0;,;1279.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;619.0;,;0.0;,;0.0;,;0.0;,;2155.0;,;732.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;43.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;156.0;,;0.0;,;3647.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;490.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6114.0;,;3128.0;,;1091.0;,;0.0;,;0.0;,;134.0;,;0.0;,;2.0;,;0.0;,;0.0;,;1715.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;955.0;,;39.0;,;0.0;,;0.0;,;437.0;,;2223.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7106.0;,;1156.0;,;92.0;,;0.0;,;0.0;,;0.0;,;1016.0;,;0.0;,;1909.0;,;28.0;,;0.0;,;0.0;,;0.0;,;0.0;,;70.0;,;0.0;,;3620.0;,;0.0;,;0.0;,;0.0;,;0.0;,;571.0;,;2234.0;,;0.0;,;0.0;,;697.0;,;439.0;,;0.0;,;125.0;,;0.0;,;152.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;575.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;202.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;702.0;,;1021.0;,;460.0;,;4117.0;,;6623.0;,;302.0;,;0.0;,;10.0;,;112.0;,;0.0;,;0.0;,;2040.0;,;0.0;,;2140.0;,;0.0;,;0.0;,;0.0;,;0.0;,;611.0;,;0.0;,;0.0;,;0.0;,;1407.0;,;0.0;,;0.0;,;392.0;,;33.0;,;0.0;
2015-09-23,;86.0;,;0.0;,;108.0;,;0.0;,;41.0;,;0.0;,;0.0;,;0.0;,;718.0;,;1267.0;,;110.0;,;1816.0;,;0.0;,;980.0;,;411.0;,;1550.0;,;0.0;,;0.0;,;0.0;,;2501.0;,;2171.0;,;0.0;,;461.0;,;0.0;,;0.0;,;0.0;,;4660.0;,;37.0;,;0.0;,;0.0;,;0.0;,;17252.0;,;808.0;,;571.0;,;0.0;,;1277.0;,;0.0;,;0.0;,;0.0;,;0.0;,;163.0;,;908.0;,;0.0;,;903.0;,;3515.0;,;376.0;,;0.0;,;1266.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;621.0;,;0.0;,;0.0;,;0.0;,;2112.0;,;735.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;43.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;132.0;,;0.0;,;3766.0;,;0.0;,;111.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;679.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6062.0;,;3172.0;,;1079.0;,;0.0;,;0.0;,;131.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1699.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;977.0;,;38.0;,;0.0;,;0.0;,;467.0;,;2198.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7201.0;,;1143.0;,;0.0;,;0.0;,;0.0;,;0.0;,;988.0;,;0.0;,;1890.0;,;28.0;,;0.0;,;0.0;,;0.0;,;0.0;,;72.0;,;0.0;,;3780.0;,;0.0;,;0.0;,;0.0;,;0.0;,;536.0;,;2234.0;,;0.0;,;0.0;,;686.0;,;428.0;,;0.0;,;124.0;,;0.0;,;146.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;805.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;196.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;720.0;,;1011.0;,;463.0;,;4212.0;,;6717.0;,;296.0;,;0.0;,;0.0;,;110.0;,;0.0;,;0.0;,;1989.0;,;0.0;,;2096.0;,;0.0;,;0.0;,;0.0;,;0.0;,;655.0;,;0.0;,;0.0;,;0.0;,;1388.0;,;0.0;,;0.0;,;382.0;,;32.0;,;0.0;
2015-09-24,;85.0;,;0.0;,;106.0;,;0.0;,;167.0;,;0.0;,;0.0;,;0.0;,;724.0;,;1255.0;,;405.0;,;1798.0;,;0.0;,;1105.0;,;434.0;,;1566.0;,;0.0;,;0.0;,;0.0;,;2112.0;,;2315.0;,;0.0;,;213.0;,;0.0;,;0.0;,;0.0;,;4690.0;,;0.0;,;0.0;,;0.0;,;0.0;,;17688.0;,;788.0;,;513.0;,;0.0;,;1317.0;,;0.0;,;0.0;,;0.0;,;0.0;,;160.0;,;1020.0;,;0.0;,;885.0;,;3453.0;,;398.0;,;0.0;,;1250.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;639.0;,;0.0;,;0.0;,;0.0;,;2081.0;,;722.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;42.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;90.0;,;0.0;,;3733.0;,;0.0;,;110.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;673.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6269.0;,;3202.0;,;1064.0;,;0.0;,;0.0;,;128.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1679.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1029.0;,;35.0;,;0.0;,;0.0;,;493.0;,;2170.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7275.0;,;1127.0;,;0.0;,;0.0;,;0.0;,;0.0;,;947.0;,;0.0;,;1868.0;,;27.0;,;0.0;,;0.0;,;0.0;,;0.0;,;71.0;,;0.0;,;3729.0;,;0.0;,;0.0;,;0.0;,;0.0;,;487.0;,;2293.0;,;0.0;,;2080.0;,;751.0;,;415.0;,;0.0;,;123.0;,;0.0;,;137.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;798.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;188.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;753.0;,;1000.0;,;459.0;,;4355.0;,;6690.0;,;288.0;,;0.0;,;0.0;,;108.0;,;0.0;,;0.0;,;1925.0;,;0.0;,;2467.0;,;0.0;,;0.0;,;0.0;,;0.0;,;775.0;,;0.0;,;0.0;,;0.0;,;1366.0;,;0.0;,;0.0;,;370.0;,;32.0;,;0.0;
2015-09-25,;83.0;,;0.0;,;104.0;,;0.0;,;166.0;,;0.0;,;0.0;,;0.0;,;717.0;,;1240.0;,;402.0;,;1777.0;,;0.0;,;1096.0;,;443.0;,;1552.0;,;0.0;,;0.0;,;0.0;,;1440.0;,;2295.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4732.0;,;0.0;,;0.0;,;0.0;,;0.0;,;17980.0;,;762.0;,;419.0;,;0.0;,;1296.0;,;0.0;,;0.0;,;0.0;,;0.0;,;157.0;,;1029.0;,;0.0;,;854.0;,;3426.0;,;394.0;,;0.0;,;1258.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;667.0;,;0.0;,;0.0;,;0.0;,;2035.0;,;706.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;41.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3695.0;,;0.0;,;121.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;666.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6216.0;,;3174.0;,;1046.0;,;0.0;,;0.0;,;124.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1656.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1123.0;,;32.0;,;0.0;,;0.0;,;513.0;,;2241.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7484.0;,;1109.0;,;0.0;,;0.0;,;0.0;,;0.0;,;883.0;,;0.0;,;1843.0;,;26.0;,;0.0;,;0.0;,;0.0;,;0.0;,;71.0;,;0.0;,;3798.0;,;0.0;,;0.0;,;0.0;,;0.0;,;411.0;,;2325.0;,;0.0;,;2062.0;,;743.0;,;397.0;,;0.0;,;121.0;,;0.0;,;124.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;790.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;176.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;743.0;,;986.0;,;454.0;,;4451.0;,;6619.0;,;278.0;,;0.0;,;0.0;,;106.0;,;0.0;,;0.0;,;2200.0;,;0.0;,;2582.0;,;0.0;,;0.0;,;0.0;,;0.0;,;845.0;,;0.0;,;0.0;,;0.0;,;1338.0;,;0.0;,;0.0;,;354.0;,;30.0;,;0.0;
2015-09-26,;81.0;,;0.0;,;100.0;,;0.0;,;164.0;,;0.0;,;0.0;,;0.0;,;709.0;,;1372.0;,;398.0;,;1751.0;,;0.0;,;1125.0;,;439.0;,;1535.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2273.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4795.0;,;0.0;,;0.0;,;0.0;,;0.0;,;18090.0;,;729.0;,;286.0;,;0.0;,;1272.0;,;0.0;,;0.0;,;0.0;,;0.0;,;153.0;,;1038.0;,;0.0;,;965.0;,;3394.0;,;389.0;,;0.0;,;1240.0;,;0.0;,;0.0;,;1150.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;696.0;,;0.0;,;0.0;,;0.0;,;1947.0;,;686.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;40.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3652.0;,;0.0;,;119.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;658.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6213.0;,;3320.0;,;1024.0;,;0.0;,;0.0;,;118.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1629.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1203.0;,;27.0;,;0.0;,;0.0;,;508.0;,;2214.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7598.0;,;1086.0;,;0.0;,;0.0;,;0.0;,;0.0;,;753.0;,;0.0;,;1813.0;,;25.0;,;0.0;,;0.0;,;0.0;,;0.0;,;70.0;,;0.0;,;3762.0;,;0.0;,;0.0;,;0.0;,;0.0;,;280.0;,;2348.0;,;0.0;,;2042.0;,;734.0;,;373.0;,;0.0;,;120.0;,;0.0;,;105.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;781.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;160.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;732.0;,;970.0;,;448.0;,;4568.0;,;6535.0;,;265.0;,;0.0;,;0.0;,;104.0;,;0.0;,;0.0;,;2345.0;,;0.0;,;2559.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1195.0;,;0.0;,;0.0;,;0.0;,;1475.0;,;0.0;,;0.0;,;333.0;,;29.0;,;0.0;
2015-09-27,;78.0;,;0.0;,;96.0;,;0.0;,;162.0;,;0.0;,;0.0;,;0.0;,;700.0;,;1359.0;,;393.0;,;1721.0;,;0.0;,;1115.0;,;435.0;,;1517.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2247.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4840.0;,;0.0;,;0.0;,;0.0;,;0.0;,;17936.0;,;707.0;,;0.0;,;0.0;,;1240.0;,;0.0;,;0.0;,;0.0;,;0.0;,;148.0;,;1029.0;,;0.0;,;957.0;,;3357.0;,;384.0;,;0.0;,;1334.0;,;0.0;,;0.0;,;1140.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;690.0;,;0.0;,;0.0;,;0.0;,;1846.0;,;660.0;,;0.0;,;200.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;38.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3603.0;,;0.0;,;118.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;649.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6150.0;,;3322.0;,;996.0;,;0.0;,;0.0;,;111.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1597.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1230.0;,;18.0;,;0.0;,;0.0;,;503.0;,;2200.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7631.0;,;1058.0;,;0.0;,;0.0;,;0.0;,;0.0;,;738.0;,;0.0;,;1777.0;,;23.0;,;0.0;,;0.0;,;0.0;,;0.0;,;69.0;,;0.0;,;3721.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2384.0;,;0.0;,;2019.0;,;753.0;,;338.0;,;0.0;,;118.0;,;0.0;,;72.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;771.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;135.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;719.0;,;951.0;,;442.0;,;4527.0;,;6430.0;,;249.0;,;0.0;,;0.0;,;100.0;,;0.0;,;0.0;,;2325.0;,;0.0;,;2531.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1430.0;,;0.0;,;0.0;,;0.0;,;1462.0;,;0.0;,;0.0;,;302.0;,;27.0;,;0.0;
2015-09-28,;75.0;,;0.0;,;90.0;,;0.0;,;160.0;,;0.0;,;0.0;,;0.0;,;689.0;,;1345.0;,;388.0;,;1887.0;,;0.0;,;1129.0;,;429.0;,;1539.0;,;0.0;,;0.0;,;0.0;,;4020.0;,;2216.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4799.0;,;0.0;,;0.0;,;0.0;,;0.0;,;18225.0;,;657.0;,;0.0;,;0.0;,;1200.0;,;0.0;,;0.0;,;0.0;,;0.0;,;142.0;,;1019.0;,;605.0;,;947.0;,;3500.0;,;406.0;,;0.0;,;1337.0;,;0.0;,;0.0;,;1129.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;700.0;,;0.0;,;0.0;,;0.0;,;1661.0;,;625.0;,;0.0;,;198.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;35.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3544.0;,;0.0;,;410.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;639.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6288.0;,;3293.0;,;958.0;,;0.0;,;0.0;,;101.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1745.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;35.0;,;1220.0;,;0.0;,;0.0;,;0.0;,;497.0;,;2196.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7563.0;,;1290.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1185.0;,;0.0;,;1920.0;,;21.0;,;0.0;,;0.0;,;0.0;,;0.0;,;68.0;,;0.0;,;4111.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2363.0;,;0.0;,;1991.0;,;743.0;,;286.0;,;0.0;,;115.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;758.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;92.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;702.0;,;927.0;,;434.0;,;4481.0;,;6697.0;,;226.0;,;0.0;,;0.0;,;96.0;,;0.0;,;0.0;,;2299.0;,;0.0;,;2498.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1428.0;,;0.0;,;0.0;,;0.0;,;1448.0;,;0.0;,;0.0;,;255.0;,;25.0;,;0.0;
